[1, 1, 3, 10, 21, 63, 66, 66, 93, 100, 100, 100, 102, 102, 102, 105, 105, 105, 105, 120, 120, 123, 144, 144, 161, 161, 161, 163, 187, 193, 204, 204, 205, 205, 225, 225, 225, 244, 253, 274, 279, 279, 296, 296, 296, 327, 345, 371, 371, 371, 376, 376, 376, 382, 382, 384, 384, 390, 390, 390, 393, 393, 393, 393, 393, 460, 460, 460, 460, 469, 469, 469, 469, 482, 482, 489, 505, 505, 557, 557, 561, 564, 564, 567, 567, 567, 567, 568, 568, 568, 573, 599, 599, 621, 621, 626, 626, 635, 635, 639, 639, 639, 639, 699, 701, 709, 709, 719, 719, 719, 723, 723, 742, 745, 745, 745, 745, 751, 751, 756, 756, 756, 763, 769, 769, 769, 777, 785, 785, 785, 785, 790, 819, 819, 825, 825, 847, 858, 860, 860, 860, 860, 885, 885, 885, 886, 886, 899, 899, 917, 933, 933, 943, 943, 943, 945, 970, 970, 998, 998, 1003, 1003, 1007, 1007, 1009, 1009, 1031, 1031, 1031, 1034, 1051, 1075, 1102, 1102, 1108, 1108, 1116, 1116, 1145, 1145, 1145, 1148, 1148, 1149, 1149, 1149, 1184, 1194, 1210, 1232, 1232, 1235, 1235, 1236, 1236, 1241, 1243, 1243, 1243, 1243, 1254, 1254, 1277, 1277, 1277, 1277, 1307, 1345, 1345, 1345, 1353, 1353, 1388, 1388, 1390, 1390, 1413, 1422, 1456, 1456, 1460, 1509, 1532, 1532, 1549, 1549, 1549, 1555, 1555, 1565, 1575, 1575, 1582, 1582, 1616, 1616, 1616, 1668, 1685, 1695, 1695, 1695, 1712, 1712, 1747, 1748, 1752, 1752, 1756, 1756, 1756, 1776, 1776, 1776, 1776, 1778, 1780, 1780, 1780, 1788, 1788, 1809, 1814, 1814, 1818, 1835, 1835, 1835, 1835, 1864, 1875, 1875, 1884, 1884, 1887, 1928, 1928, 1939, 1965, 1965, 1965, 1965, 1969, 1969, 1980, 1980, 1986, 1987, 2012, 2012, 2012, 2023, 2023, 2026, 2026, 2043, 2043, 2043, 2048, 2099, 2099, 2101, 2105, 2112, 2117, 2117, 2118, 2125, 2125, 2136, 2136, 2142, 2142, 2164, 2164, 2164, 2164, 2190, 2192, 2192, 2200, 2200, 2236, 2264, 2266, 2305, 2305, 2329, 2329, 2352, 2381, 2381, 2383, 2383, 2415, 2415, 2415, 2417, 2417, 2417, 2417, 2441, 2473, 2473, 2478, 2485, 2487, 2487, 2490, 2490, 2494, 2494, 2494]
[1, 1, 3, 10, 21, 63, 66, 66, 93, 100, 100, 100, 102, 102, 102, 105, 105, 105, 105, 120, 120, 123, 144, 144, 161, 161, 161, 163, 187, 193, 204, 204, 205, 205, 225, 225, 225, 244, 253, 274, 279, 279, 296, 296, 296, 327, 345, 371, 371, 371, 376, 376, 376, 382, 382, 384, 384, 390, 390, 390, 393, 393, 393, 393, 393, 460, 460, 460, 460, 469, 469, 469, 469, 482, 482, 489, 505, 505, 557, 557, 561, 564, 564, 567, 567, 567, 567, 568, 568, 568, 573, 599, 599, 621, 621, 626, 626, 635, 635, 639, 639, 639, 639, 699, 701, 709, 709, 719, 719, 719, 723, 723, 742, 745, 745, 745, 745, 751, 751, 756, 756, 756, 763, 769, 769, 769, 777, 785, 785, 785, 785, 790, 819, 819, 825, 825, 847, 858, 860, 860, 860, 860, 885, 885, 885, 886, 886, 899, 899, 917, 933, 933, 943, 943, 943, 945, 970, 970, 998, 998, 1003, 1003, 1007, 1007, 1009, 1009, 1031, 1031, 1031, 1034, 1051, 1075, 1102, 1102, 1108, 1108, 1116, 1116, 1145, 1145, 1145, 1148, 1148, 1149, 1149, 1149, 1184, 1194, 1210, 1232, 1232, 1235, 1235, 1236, 1236, 1241, 1243, 1243, 1243, 1243, 1254, 1254, 1277, 1277, 1277, 1277, 1307, 1345, 1345, 1345, 1353, 1353, 1388, 1388, 1390, 1390, 1413, 1422, 1456, 1456, 1460, 1509, 1532, 1532, 1549, 1549, 1549, 1555, 1555, 1565, 1575, 1575, 1582, 1582, 1616, 1616, 1616, 1668, 1685, 1695, 1695, 1695, 1712, 1712, 1747, 1748, 1752, 1752, 1756, 1756, 1756, 1776, 1776, 1776, 1776, 1778, 1780, 1780, 1780, 1788, 1788, 1809, 1814, 1814, 1818, 1835, 1835, 1835, 1835, 1864, 1875, 1875, 1884, 1884, 1887, 1928, 1928, 1939, 1965, 1965, 1965, 1965, 1969, 1969, 1980, 1980, 1986, 1987, 2012, 2012, 2012, 2023, 2023, 2026, 2026, 2043, 2043, 2043, 2048, 2099, 2099, 2101, 2105, 2112, 2117, 2117, 2118, 2125, 2125, 2136, 2136, 2142, 2142, 2164, 2164, 2164, 2164, 2190, 2192, 2192, 2200, 2200, 2236, 2264, 2266, 2305, 2305, 2329, 2329, 2352, 2381, 2381, 2383, 2383, 2415, 2415, 2415, 2417, 2417, 2417, 2417, 2441, 2473, 2473, 2478, 2485, 2487, 2487, 2490, 2490, 2494, 2494, 2494]
[1, 1, 3, 10, 21, 63, 66, 66, 93, 100, 100, 100, 102, 102, 102, 105, 105, 105, 105, 120, 120, 123, 144, 144, 161, 161, 161, 163, 187, 193, 204, 204, 205, 205, 225, 225, 225, 244, 253, 274, 279, 279, 296, 296, 296, 327, 345, 371, 371, 371, 376, 376, 376, 382, 382, 384, 384, 390, 390, 390, 393, 393, 393, 393, 393, 460, 460, 460, 460, 469, 469, 469, 469, 482, 482, 489, 505, 505, 557, 557, 561, 564, 564, 567, 567, 567, 567, 568, 568, 568, 573, 599, 599, 621, 621, 626, 626, 635, 635, 639, 639, 639, 639, 699, 701, 709, 709, 719, 719, 719, 723, 723, 742, 745, 745, 745, 745, 751, 751, 756, 756, 756, 763, 769, 769, 769, 777, 785, 785, 785, 785, 790, 819, 819, 825, 825, 847, 858, 860, 860, 860, 860, 885, 885, 885, 886, 886, 899, 899, 917, 933, 933, 943, 943, 943, 945, 970, 970, 998, 998, 1003, 1003, 1007, 1007, 1009, 1009, 1031, 1031, 1031, 1034, 1051, 1075, 1102, 1102, 1108, 1108, 1116, 1116, 1145, 1145, 1145, 1148, 1148, 1149, 1149, 1149, 1184, 1194, 1210, 1232, 1232, 1235, 1235, 1236, 1236, 1241, 1243, 1243, 1243, 1243, 1254, 1254, 1277, 1277, 1277, 1277, 1307, 1345, 1345, 1345, 1353, 1353, 1388, 1388, 1390, 1390, 1413, 1422, 1456, 1456, 1460, 1509, 1532, 1532, 1549, 1549, 1549, 1555, 1555, 1565, 1575, 1575, 1582, 1582, 1616, 1616, 1616, 1668, 1685, 1695, 1695, 1695, 1712, 1712, 1747, 1748, 1752, 1752, 1756, 1756, 1756, 1776, 1776, 1776, 1776, 1778, 1780, 1780, 1780, 1788, 1788, 1809, 1814, 1814, 1818, 1835, 1835, 1835, 1835, 1864, 1875, 1875, 1884, 1884, 1887, 1928, 1928, 1939, 1965, 1965, 1965, 1965, 1969, 1969, 1980, 1980, 1986, 1987, 2012, 2012, 2012, 2023, 2023, 2026, 2026, 2043, 2043, 2043, 2048, 2099, 2099, 2101, 2105, 2112, 2117, 2117, 2118, 2125, 2125, 2136, 2136, 2142, 2142, 2164, 2164, 2164, 2164, 2190, 2192, 2192, 2200, 2200, 2236, 2264, 2266, 2305, 2305, 2329, 2329, 2352, 2381, 2381, 2383, 2383, 2415, 2415, 2415, 2417, 2417, 2417, 2417, 2441, 2473, 2473, 2478, 2485, 2487, 2487, 2490, 2490, 2494, 2494, 2494]
[1, 1, 3, 10, 21, 63, 66, 66, 93, 100, 100, 100, 102, 102, 102, 105, 105, 105, 105, 120, 120, 123, 144, 144, 161, 161, 161, 163, 187, 193, 204, 204, 205, 205, 225, 225, 225, 244, 253, 274, 279, 279, 296, 296, 296, 327, 345, 371, 371, 371, 376, 376, 376, 382, 382, 384, 384, 390, 390, 390, 393, 393, 393, 393, 393, 460, 460, 460, 460, 469, 469, 469, 469, 482, 482, 489, 505, 505, 557, 557, 561, 564, 564, 567, 567, 567, 567, 568, 568, 568, 573, 599, 599, 621, 621, 626, 626, 635, 635, 639, 639, 639, 639, 699, 701, 709, 709, 719, 719, 719, 723, 723, 742, 745, 745, 745, 745, 751, 751, 756, 756, 756, 763, 769, 769, 769, 777, 785, 785, 785, 785, 790, 819, 819, 825, 825, 847, 858, 860, 860, 860, 860, 885, 885, 885, 886, 886, 899, 899, 917, 933, 933, 943, 943, 943, 945, 970, 970, 998, 998, 1003, 1003, 1007, 1007, 1009, 1009, 1031, 1031, 1031, 1034, 1051, 1075, 1102, 1102, 1108, 1108, 1116, 1116, 1145, 1145, 1145, 1148, 1148, 1149, 1149, 1149, 1184, 1194, 1210, 1232, 1232, 1235, 1235, 1236, 1236, 1241, 1243, 1243, 1243, 1243, 1254, 1254, 1277, 1277, 1277, 1277, 1307, 1345, 1345, 1345, 1353, 1353, 1388, 1388, 1390, 1390, 1413, 1422, 1456, 1456, 1460, 1509, 1532, 1532, 1549, 1549, 1549, 1555, 1555, 1565, 1575, 1575, 1582, 1582, 1616, 1616, 1616, 1668, 1685, 1695, 1695, 1695, 1712, 1712, 1747, 1748, 1752, 1752, 1756, 1756, 1756, 1776, 1776, 1776, 1776, 1778, 1780, 1780, 1780, 1788, 1788, 1809, 1814, 1814, 1818, 1835, 1835, 1835, 1835, 1864, 1875, 1875, 1884, 1884, 1887, 1928, 1928, 1939, 1965, 1965, 1965, 1965, 1969, 1969, 1980, 1980, 1986, 1987, 2012, 2012, 2012, 2023, 2023, 2026, 2026, 2043, 2043, 2043, 2048, 2099, 2099, 2101, 2105, 2112, 2117, 2117, 2118, 2125, 2125, 2136, 2136, 2142, 2142, 2164, 2164, 2164, 2164, 2190, 2192, 2192, 2200, 2200, 2236, 2264, 2266, 2305, 2305, 2329, 2329, 2352, 2381, 2381, 2383, 2383, 2415, 2415, 2415, 2417, 2417, 2417, 2417, 2441, 2473, 2473, 2478, 2485, 2487, 2487, 2490, 2490, 2494, 2494, 2494]
[1, 1, 3, 10, 21, 63, 66, 66, 93, 100, 100, 100, 102, 102, 102, 105, 105, 105, 105, 120, 120, 123, 144, 144, 161, 161, 161, 163, 187, 193, 204, 204, 205, 205, 225, 225, 225, 244, 253, 274, 279, 279, 296, 296, 296, 327, 345, 371, 371, 371, 376, 376, 376, 382, 382, 384, 384, 390, 390, 390, 393, 393, 393, 393, 393, 460, 460, 460, 460, 469, 469, 469, 469, 482, 482, 489, 505, 505, 557, 557, 561, 564, 564, 567, 567, 567, 567, 568, 568, 568, 573, 599, 599, 621, 621, 626, 626, 635, 635, 639, 639, 639, 639, 699, 701, 709, 709, 719, 719, 719, 723, 723, 742, 745, 745, 745, 745, 751, 751, 756, 756, 756, 763, 769, 769, 769, 777, 785, 785, 785, 785, 790, 819, 819, 825, 825, 847, 858, 860, 860, 860, 860, 885, 885, 885, 886, 886, 899, 899, 917, 933, 933, 943, 943, 943, 945, 970, 970, 998, 998, 1003, 1003, 1007, 1007, 1009, 1009, 1031, 1031, 1031, 1034, 1051, 1075, 1102, 1102, 1108, 1108, 1116, 1116, 1145, 1145, 1145, 1148, 1148, 1149, 1149, 1149, 1184, 1194, 1210, 1232, 1232, 1235, 1235, 1236, 1236, 1241, 1243, 1243, 1243, 1243, 1254, 1254, 1277, 1277, 1277, 1277, 1307, 1345, 1345, 1345, 1353, 1353, 1388, 1388, 1390, 1390, 1413, 1422, 1456, 1456, 1460, 1509, 1532, 1532, 1549, 1549, 1549, 1555, 1555, 1565, 1575, 1575, 1582, 1582, 1616, 1616, 1616, 1668, 1685, 1695, 1695, 1695, 1712, 1712, 1747, 1748, 1752, 1752, 1756, 1756, 1756, 1776, 1776, 1776, 1776, 1778, 1780, 1780, 1780, 1788, 1788, 1809, 1814, 1814, 1818, 1835, 1835, 1835, 1835, 1864, 1875, 1875, 1884, 1884, 1887, 1928, 1928, 1939, 1965, 1965, 1965, 1965, 1969, 1969, 1980, 1980, 1986, 1987, 2012, 2012, 2012, 2023, 2023, 2026, 2026, 2043, 2043, 2043, 2048, 2099, 2099, 2101, 2105, 2112, 2117, 2117, 2118, 2125, 2125, 2136, 2136, 2142, 2142, 2164, 2164, 2164, 2164, 2190, 2192, 2192, 2200, 2200, 2236, 2264, 2266, 2305, 2305, 2329, 2329, 2352, 2381, 2381, 2383, 2383, 2415, 2415, 2415, 2417, 2417, 2417, 2417, 2441, 2473, 2473, 2478, 2485, 2487, 2487, 2490, 2490, 2494, 2494, 2494]
[1, 1, 3, 10, 21, 63, 66, 66, 93, 100, 100, 100, 102, 102, 102, 105, 105, 105, 105, 120, 120, 123, 144, 144, 161, 161, 161, 163, 187, 193, 204, 204, 205, 205, 225, 225, 225, 244, 253, 274, 279, 279, 296, 296, 296, 327, 345, 371, 371, 371, 376, 376, 376, 382, 382, 384, 384, 390, 390, 390, 393, 393, 393, 393, 393, 460, 460, 460, 460, 469, 469, 469, 469, 482, 482, 489, 505, 505, 557, 557, 561, 564, 564, 567, 567, 567, 567, 568, 568, 568, 573, 599, 599, 621, 621, 626, 626, 635, 635, 639, 639, 639, 639, 699, 701, 709, 709, 719, 719, 719, 723, 723, 742, 745, 745, 745, 745, 751, 751, 756, 756, 756, 763, 769, 769, 769, 777, 785, 785, 785, 785, 790, 819, 819, 825, 825, 847, 858, 860, 860, 860, 860, 885, 885, 885, 886, 886, 899, 899, 917, 933, 933, 943, 943, 943, 945, 970, 970, 998, 998, 1003, 1003, 1007, 1007, 1009, 1009, 1031, 1031, 1031, 1034, 1051, 1075, 1102, 1102, 1108, 1108, 1116, 1116, 1145, 1145, 1145, 1148, 1148, 1149, 1149, 1149, 1184, 1194, 1210, 1232, 1232, 1235, 1235, 1236, 1236, 1241, 1243, 1243, 1243, 1243, 1254, 1254, 1277, 1277, 1277, 1277, 1307, 1345, 1345, 1345, 1353, 1353, 1388, 1388, 1390, 1390, 1413, 1422, 1456, 1456, 1460, 1509, 1532, 1532, 1549, 1549, 1549, 1555, 1555, 1565, 1575, 1575, 1582, 1582, 1616, 1616, 1616, 1668, 1685, 1695, 1695, 1695, 1712, 1712, 1747, 1748, 1752, 1752, 1756, 1756, 1756, 1776, 1776, 1776, 1776, 1778, 1780, 1780, 1780, 1788, 1788, 1809, 1814, 1814, 1818, 1835, 1835, 1835, 1835, 1864, 1875, 1875, 1884, 1884, 1887, 1928, 1928, 1939, 1965, 1965, 1965, 1965, 1969, 1969, 1980, 1980, 1986, 1987, 2012, 2012, 2012, 2023, 2023, 2026, 2026, 2043, 2043, 2043, 2048, 2099, 2099, 2101, 2105, 2112, 2117, 2117, 2118, 2125, 2125, 2136, 2136, 2142, 2142, 2164, 2164, 2164, 2164, 2190, 2192, 2192, 2200, 2200, 2236, 2264, 2266, 2305, 2305, 2329, 2329, 2352, 2381, 2381, 2383, 2383, 2415, 2415, 2415, 2417, 2417, 2417, 2417, 2441, 2473, 2473, 2478, 2485, 2487, 2487, 2490, 2490, 2494, 2494, 2494]
[1, 1, 3, 10, 21, 63, 66, 66, 93, 100, 100, 100, 102, 102, 102, 105, 105, 105, 105, 120, 120, 123, 144, 144, 161, 161, 161, 163, 187, 193, 204, 204, 205, 205, 225, 225, 225, 244, 253, 274, 279, 279, 296, 296, 296, 327, 345, 371, 371, 371, 376, 376, 376, 382, 382, 384, 384, 390, 390, 390, 393, 393, 393, 393, 393, 460, 460, 460, 460, 469, 469, 469, 469, 482, 482, 489, 505, 505, 557, 557, 561, 564, 564, 567, 567, 567, 567, 568, 568, 568, 573, 599, 599, 621, 621, 626, 626, 635, 635, 639, 639, 639, 639, 699, 701, 709, 709, 719, 719, 719, 723, 723, 742, 745, 745, 745, 745, 751, 751, 756, 756, 756, 763, 769, 769, 769, 777, 785, 785, 785, 785, 790, 819, 819, 825, 825, 847, 858, 860, 860, 860, 860, 885, 885, 885, 886, 886, 899, 899, 917, 933, 933, 943, 943, 943, 945, 970, 970, 998, 998, 1003, 1003, 1007, 1007, 1009, 1009, 1031, 1031, 1031, 1034, 1051, 1075, 1102, 1102, 1108, 1108, 1116, 1116, 1145, 1145, 1145, 1148, 1148, 1149, 1149, 1149, 1184, 1194, 1210, 1232, 1232, 1235, 1235, 1236, 1236, 1241, 1243, 1243, 1243, 1243, 1254, 1254, 1277, 1277, 1277, 1277, 1307, 1345, 1345, 1345, 1353, 1353, 1388, 1388, 1390, 1390, 1413, 1422, 1456, 1456, 1460, 1509, 1532, 1532, 1549, 1549, 1549, 1555, 1555, 1565, 1575, 1575, 1582, 1582, 1616, 1616, 1616, 1668, 1685, 1695, 1695, 1695, 1712, 1712, 1747, 1748, 1752, 1752, 1756, 1756, 1756, 1776, 1776, 1776, 1776, 1778, 1780, 1780, 1780, 1788, 1788, 1809, 1814, 1814, 1818, 1835, 1835, 1835, 1835, 1864, 1875, 1875, 1884, 1884, 1887, 1928, 1928, 1939, 1965, 1965, 1965, 1965, 1969, 1969, 1980, 1980, 1986, 1987, 2012, 2012, 2012, 2023, 2023, 2026, 2026, 2043, 2043, 2043, 2048, 2099, 2099, 2101, 2105, 2112, 2117, 2117, 2118, 2125, 2125, 2136, 2136, 2142, 2142, 2164, 2164, 2164, 2164, 2190, 2192, 2192, 2200, 2200, 2236, 2264, 2266, 2305, 2305, 2329, 2329, 2352, 2381, 2381, 2383, 2383, 2415, 2415, 2415, 2417, 2417, 2417, 2417, 2441, 2473, 2473, 2478, 2485, 2487, 2487, 2490, 2490, 2494, 2494, 2494]
[1, 1, 3, 10, 21, 63, 66, 66, 93, 100, 100, 100, 102, 102, 102, 105, 105, 105, 105, 120, 120, 123, 144, 144, 161, 161, 161, 163, 187, 193, 204, 204, 205, 205, 225, 225, 225, 244, 253, 274, 279, 279, 296, 296, 296, 327, 345, 371, 371, 371, 376, 376, 376, 382, 382, 384, 384, 390, 390, 390, 393, 393, 393, 393, 393, 460, 460, 460, 460, 469, 469, 469, 469, 482, 482, 489, 505, 505, 557, 557, 561, 564, 564, 567, 567, 567, 567, 568, 568, 568, 573, 599, 599, 621, 621, 626, 626, 635, 635, 639, 639, 639, 639, 699, 701, 709, 709, 719, 719, 719, 723, 723, 742, 745, 745, 745, 745, 751, 751, 756, 756, 756, 763, 769, 769, 769, 777, 785, 785, 785, 785, 790, 819, 819, 825, 825, 847, 858, 860, 860, 860, 860, 885, 885, 885, 886, 886, 899, 899, 917, 933, 933, 943, 943, 943, 945, 970, 970, 998, 998, 1003, 1003, 1007, 1007, 1009, 1009, 1031, 1031, 1031, 1034, 1051, 1075, 1102, 1102, 1108, 1108, 1116, 1116, 1145, 1145, 1145, 1148, 1148, 1149, 1149, 1149, 1184, 1194, 1210, 1232, 1232, 1235, 1235, 1236, 1236, 1241, 1243, 1243, 1243, 1243, 1254, 1254, 1277, 1277, 1277, 1277, 1307, 1345, 1345, 1345, 1353, 1353, 1388, 1388, 1390, 1390, 1413, 1422, 1456, 1456, 1460, 1509, 1532, 1532, 1549, 1549, 1549, 1555, 1555, 1565, 1575, 1575, 1582, 1582, 1616, 1616, 1616, 1668, 1685, 1695, 1695, 1695, 1712, 1712, 1747, 1748, 1752, 1752, 1756, 1756, 1756, 1776, 1776, 1776, 1776, 1778, 1780, 1780, 1780, 1788, 1788, 1809, 1814, 1814, 1818, 1835, 1835, 1835, 1835, 1864, 1875, 1875, 1884, 1884, 1887, 1928, 1928, 1939, 1965, 1965, 1965, 1965, 1969, 1969, 1980, 1980, 1986, 1987, 2012, 2012, 2012, 2023, 2023, 2026, 2026, 2043, 2043, 2043, 2048, 2099, 2099, 2101, 2105, 2112, 2117, 2117, 2118, 2125, 2125, 2136, 2136, 2142, 2142, 2164, 2164, 2164, 2164, 2190, 2192, 2192, 2200, 2200, 2236, 2264, 2266, 2305, 2305, 2329, 2329, 2352, 2381, 2381, 2383, 2383, 2415, 2415, 2415, 2417, 2417, 2417, 2417, 2441, 2473, 2473, 2478, 2485, 2487, 2487, 2490, 2490, 2494, 2494, 2494]
[1, 1, 3, 10, 21, 63, 66, 66, 93, 100, 100, 100, 102, 102, 102, 105, 105, 105, 105, 120, 120, 123, 144, 144, 161, 161, 161, 163, 187, 193, 204, 204, 205, 205, 225, 225, 225, 244, 253, 274, 279, 279, 296, 296, 296, 327, 345, 371, 371, 371, 376, 376, 376, 382, 382, 384, 384, 390, 390, 390, 393, 393, 393, 393, 393, 460, 460, 460, 460, 469, 469, 469, 469, 482, 482, 489, 505, 505, 557, 557, 561, 564, 564, 567, 567, 567, 567, 568, 568, 568, 573, 599, 599, 621, 621, 626, 626, 635, 635, 639, 639, 639, 639, 699, 701, 709, 709, 719, 719, 719, 723, 723, 742, 745, 745, 745, 745, 751, 751, 756, 756, 756, 763, 769, 769, 769, 777, 785, 785, 785, 785, 790, 819, 819, 825, 825, 847, 858, 860, 860, 860, 860, 885, 885, 885, 886, 886, 899, 899, 917, 933, 933, 943, 943, 943, 945, 970, 970, 998, 998, 1003, 1003, 1007, 1007, 1009, 1009, 1031, 1031, 1031, 1034, 1051, 1075, 1102, 1102, 1108, 1108, 1116, 1116, 1145, 1145, 1145, 1148, 1148, 1149, 1149, 1149, 1184, 1194, 1210, 1232, 1232, 1235, 1235, 1236, 1236, 1241, 1243, 1243, 1243, 1243, 1254, 1254, 1277, 1277, 1277, 1277, 1307, 1345, 1345, 1345, 1353, 1353, 1388, 1388, 1390, 1390, 1413, 1422, 1456, 1456, 1460, 1509, 1532, 1532, 1549, 1549, 1549, 1555, 1555, 1565, 1575, 1575, 1582, 1582, 1616, 1616, 1616, 1668, 1685, 1695, 1695, 1695, 1712, 1712, 1747, 1748, 1752, 1752, 1756, 1756, 1756, 1776, 1776, 1776, 1776, 1778, 1780, 1780, 1780, 1788, 1788, 1809, 1814, 1814, 1818, 1835, 1835, 1835, 1835, 1864, 1875, 1875, 1884, 1884, 1887, 1928, 1928, 1939, 1965, 1965, 1965, 1965, 1969, 1969, 1980, 1980, 1986, 1987, 2012, 2012, 2012, 2023, 2023, 2026, 2026, 2043, 2043, 2043, 2048, 2099, 2099, 2101, 2105, 2112, 2117, 2117, 2118, 2125, 2125, 2136, 2136, 2142, 2142, 2164, 2164, 2164, 2164, 2190, 2192, 2192, 2200, 2200, 2236, 2264, 2266, 2305, 2305, 2329, 2329, 2352, 2381, 2381, 2383, 2383, 2415, 2415, 2415, 2417, 2417, 2417, 2417, 2441, 2473, 2473, 2478, 2485, 2487, 2487, 2490, 2490, 2494, 2494, 2494]
[1, 1, 3, 10, 21, 63, 66, 66, 93, 100, 100, 100, 102, 102, 102, 105, 105, 105, 105, 120, 120, 123, 144, 144, 161, 161, 161, 163, 187, 193, 204, 204, 205, 205, 225, 225, 225, 244, 253, 274, 279, 279, 296, 296, 296, 327, 345, 371, 371, 371, 376, 376, 376, 382, 382, 384, 384, 390, 390, 390, 393, 393, 393, 393, 393, 460, 460, 460, 460, 469, 469, 469, 469, 482, 482, 489, 505, 505, 557, 557, 561, 564, 564, 567, 567, 567, 567, 568, 568, 568, 573, 599, 599, 621, 621, 626, 626, 635, 635, 639, 639, 639, 639, 699, 701, 709, 709, 719, 719, 719, 723, 723, 742, 745, 745, 745, 745, 751, 751, 756, 756, 756, 763, 769, 769, 769, 777, 785, 785, 785, 785, 790, 819, 819, 825, 825, 847, 858, 860, 860, 860, 860, 885, 885, 885, 886, 886, 899, 899, 917, 933, 933, 943, 943, 943, 945, 970, 970, 998, 998, 1003, 1003, 1007, 1007, 1009, 1009, 1031, 1031, 1031, 1034, 1051, 1075, 1102, 1102, 1108, 1108, 1116, 1116, 1145, 1145, 1145, 1148, 1148, 1149, 1149, 1149, 1184, 1194, 1210, 1232, 1232, 1235, 1235, 1236, 1236, 1241, 1243, 1243, 1243, 1243, 1254, 1254, 1277, 1277, 1277, 1277, 1307, 1345, 1345, 1345, 1353, 1353, 1388, 1388, 1390, 1390, 1413, 1422, 1456, 1456, 1460, 1509, 1532, 1532, 1549, 1549, 1549, 1555, 1555, 1565, 1575, 1575, 1582, 1582, 1616, 1616, 1616, 1668, 1685, 1695, 1695, 1695, 1712, 1712, 1747, 1748, 1752, 1752, 1756, 1756, 1756, 1776, 1776, 1776, 1776, 1778, 1780, 1780, 1780, 1788, 1788, 1809, 1814, 1814, 1818, 1835, 1835, 1835, 1835, 1864, 1875, 1875, 1884, 1884, 1887, 1928, 1928, 1939, 1965, 1965, 1965, 1965, 1969, 1969, 1980, 1980, 1986, 1987, 2012, 2012, 2012, 2023, 2023, 2026, 2026, 2043, 2043, 2043, 2048, 2099, 2099, 2101, 2105, 2112, 2117, 2117, 2118, 2125, 2125, 2136, 2136, 2142, 2142, 2164, 2164, 2164, 2164, 2190, 2192, 2192, 2200, 2200, 2236, 2264, 2266, 2305, 2305, 2329, 2329, 2352, 2381, 2381, 2383, 2383, 2415, 2415, 2415, 2417, 2417, 2417, 2417, 2441, 2473, 2473, 2478, 2485, 2487, 2487, 2490, 2490, 2494, 2494, 2494]
